15	0	a	 synopsis : a man whose lover , paris , was murdered agrees to test out an experimental virtual reality home unit system . the subject escapes from the real world and his current girlfriend , laura , and becomes addicted to virtual reality , which , due to a design flaw in his unit , recreates the dead paris . comments : virtual seduction , executive produced by roger corman and lance h . robbins , serves as a cheaply-made precursor to strange days , a far superior film . both movies deal with desperate men who have trouble relating to their current lovers because they are ( ab ) using technology to be with former lovers ( in strange days , the technology utilized recorded dreams rather than virtual reality ) . interestingly , both films also take place a couple of years from now during the turn of the new millenium , though strange days uses the setting far more effectively . this exemplifies the problem with virtual seduction . it's not bad for what it is : low-budget science fiction concerning the psychological dangers of virtual reality . unfortunately , it's been done before and since in much better films , a fact which ultimately leaves the sci-fi fan bored by this movie . virtual seduction has many faults ( one of them is the fact that the video inexplicably has its own trailer before it begins ) . the film's script explores the possibilities of virtual reality interestingly at first , but its treatment of the subject matter gets heavy-handed and wooden as the movie progresses . many important scenes seem too dark ; the lighting could have been improved significantly . the cast , a collection of veteran b-movie actors and sitcom regulars , do only a mediocre job in their roles . jeff fahey , of the original lawnmower man , convincingly , though unenergetically , plays the lead character . carrie genzel plays paris , the vr lover , but ami dolenz , as the current love interest , seems like a much more interesting and attractive character with a caring personality , which doesn't lend credence to the film's premise . meschach taylor , of the once popular designing women sitcom , adequately plays a scientist working on the project , but his performance isn't something to write home about either . virtual seduction is one of those harmless movies to which you could do some light manual labor and not mind having it on in the background . in other words , one could fold laundry while glancing up at it every now and then , but it's rather boring to just sit and watch . the movie is surprisingly not as violent as one expects from b-movies in this genre , but it is still an adult r-rated film due to sexual situations and a suicide attempt . this turkey , ultimately , isn't awful , but it's not particularly interesting or unique either . don't be seduced into watching this movie unless you've got several loads of laundry and nothing else to watch . 
16	1	a	 `run lola run' , a german import that gained a stellar reputation at the sundance film festival , is a dazzling and kinetic film that deals with the subjects of fate and chance . for a berserk and retroactive minutes of non-stop movement , we follow a fiery-haired heroine named lola ( franka potente ) as she sprints to save her boyfriend from the clutches of drug dealers . lola has roughly twenty minutes to somehow retrieve , marks in time to save manni ( moritz bleibtreu ) from being killed by the dealer . but , in something of a pseudo- `groundhog day' approach , director tom tykwer gives lola three separate chances to best navigate her way toward the goal . in these trio of episodes , we gradually learn the unique effects of fate , for even if tiny changes are made in lola's journey , the future can be seriously altered . `run lola run' is an experience like `fight club' or `the matrix' , in that each film takes you through a super-charged wormhole of bending reality in surreal and exciting ways . in addition , all three movies have a visual style that separates them from the rest of the pack . `lola' is no exception , with stylish quick-flash camera work and cinematography that serves as scintillating eye candy from the get-go . tykwer's world is a landscape of mood and color , with brilliant shades of red and pink ( including lola's fiery hair ) used as effective symbolism throughout . with it's visual style and mind-blowing pace , `run lola run' is one of the more invigorating movies of the year . even more so when considering the fact it's all stuffed rather nonchalantly into an -minute time period . as a heroine , potente does little more than run wildly through the streets ( as the title suggests ) , but she has a certain flair and charisma . her exemplary running form made me wonder if she is actually a track star . meanwhile , bleibtreu does an equally fantastic job of bringing the dopey but passionate manni to life . both actors perform beyond the call of duty . the dazzling fun comes from predicting what each episode holds in store for lola , and the outcome is ultimately rewarding - several twists and turns are unique and unexpected . the other characters lola runs into ( both purposely and inadvertently ) include her banker father ( herbert kraup ) and a friendly security guard ( armin rohde ) , but aside from the two leads , no one has more than a few minutes of screen time . additional stars that couldn't possibly be ignored are cinematographer frank griebe and editor mathilde bonnefroy , who are both responsible for the film's eye-catching visual elegance . `run lola run' is subtitled , so be prepared to meet the challenge of reading the lightning-fast dialogue - occasional sections of it are especially fast . this is only one of the minor chores involved in watching . the other is the sense that we never get to really recognize who the real people are in this hyperactive situation . most are just chess pieces in tykwer's elaborate game of visual presentation , and he never really makes a significant move with any . but , the average viewer is likely to be so absorbed in the action that few will realize the lack of potency in a few elements of the screenplay . a few petty gripes aside , this film is a wild , exhilarating ride that turns maniacally on its wheel of originality . most people believe foreign films are mainly boring , talky character studies . perhaps `run lola run' will recharge their batteries . not only does this film offer insight into some intriguing questions of fate and destiny , it also delivers a white-knuckle visual rollercoaster ride of overwhelming audacity . like how the experience must have been for the persistent title character , `run lola run' is exhausting . 
17	1	a	 robert benton has assembled a stellar , mature cast for his latest feature , twilight , a film noir mystery set amid the fading stars of hollywood . paul newman stars as retired detective harry ross . harry has spent the last couple of years doing odd jobs for jack and catherine ames ( gene hackman and susan sarandon ) , a pair of married actors who have fallen from the limelight . when jack sends him on a routine delivery job , however , the old instincts kick in . soon , harry is wading through a mystery where friendships and lives are on the line , and he no longer knows who to trust . there are plenty of familiar faces throughout twilight , in addition to newman , hackman and sarandon . james garner plays raymond hope , a former cop and one of harry's best friends . stockard channing plays verna , harry's former partner , and possibly a former love interest . reese witherspoon is mel , the distrustful daughter of the ames' , and liev schrieber is her scuzzy boyfriend . giancarlo esposito appears as harry's bumbling detective protigi , and john spencer is a suspicious police captain . with a cast like that , it's almost worth watching twilight just to stargaze . luckily , there's more to the film than some sort of actor's recognition ceremony . twilight has a solid film noir-ish plot . it may not have as many twists and turns as some of the classics , but it has much more than a lot of what passes for film these days . the major cast members all deliver strong performances , as can be expected of their caliber . however , none of them have that little extra oomph which would make them memorable . the supporting cast is enjoyable , if a little underdrawn . stockard channing's character , in particular , is a cipher . there's more to her character than the film takes the time to describe . it's a minor , but irritating , flaw . with a solid cast , and a good plot , there's a lot to recommend about twilight . it's biggest flaw is actually its short running time . at a slim minutes , there's a lot of stuff that's packed into an awfully small package . still , the chance to see newman , sarandon and hackman working together is worth a cramp or two . 
18	1	a	 one of the best movies i've ever seen . i'd heard extremely good things about this movie , and though the previews didn't really intrigue that much , it was a movie i'd been anticipating for a few months now . for some reason i'm not sure of - this movie was not that big a sucess over in the u . s . it was a definite hit with the critics , but didn't exactly set any box office records . after viewing this incredibly well directed , written and acted movie , i can't help but wonder - why ? the strength of this film is it's gritty realism . the main characters are all human with individual flaws , no stereo-type hollywood heroes . you may not agree with many of their actions in the movie or their approach to life , but that is what makes it so real . i had expected this movie to be more of a drama than a thriller , but i was mistaken . even the interrogation scenes moved at such a pace so that it felt just as thrilling as any car chase . and the ending . . . . . . whoa . i've never seen a movie in my life where everyone in it acts brilliantly . the three male leads - guy pearce , kevin spacey and russell crowe are all just terrific . the 'best actor' oscar talk surrounding this film should have netted one of them a statue , but there is one problem there . how could they have chosen between these three actors ? there is no way i could look at this film and say one of them was better than the other two . it's impossible . kim bassinger's performance is also a revelation . i'd never been a big fan of hers before and always thought she was , well . . . what's the word - a twinky ? that impression has changed , as she complemented crowe and pearce perfectly . the depth to the story and characters is truly astounding . no cardboard characters here . the plot is full of twists and turns and some very clever sequences . pearce's interogation of three seperate suspects is nothing short of brilliant . i really can't fault this movie at all . i was so glad to see fellow australian's pearce and crowe star in such a breathtaking movie . i had been very familiar with russell crowe beforehand from his many australian films , but had not seen much of guy pearce . i intend to change this next time i visit the video store : ) 
19	1	a	" synopsis : in phantom menace the galaxy is divided into power groups whose interests will inevitably collide in later sequels . there is an overarching galactic united nations-type organization called the senate presided by a weak chancellor . within the senate two camps are at odds : a bickering , isolationist alliance called the republic and their aggressive rival the trade federation . preserving law and order are a council of jedi knights who are meanwhile searching for a prophesied chosen one of virgin birth . manipulating events behind the scenes is a dangerous , reemerging clan called the dark lords of sith , so shadowy and secretive that they comprise a "" phantom "" menace . jedi knight qui-gon jinn ( liam neeson ) and his apprentice obi-wan kenobi ( ewan mcgregor ) witness an invasion of teenage queen amidala's home planet naboo and befriend a gungan named jar jar ( ahmed best ) . on the desert planet of tatooine the two jedi , jar jar , and amidala ( natalie portman ) attend a lengthy drag race involving the young boy anakin skywalker ( jake lloyd ) . the five protagonists try to solicit help for freeing naboo by visiting the city planet of coruscant where a lot of debate and political maneuvering takes place . can they free amidala's helpless planet ? opinion : on tv last night i watched young , wannabe celebs pay $ a ticket and come running out of theaters to bask in front of news cameras , gushing with testimonials of the phantom menace's greatness in exchange for a few seconds of being on national television . given this kind of media mania i wondered if phantom menace , the most anticipated movie of , could possibly live up to the extraordinary hype that preceded it . does phantom menace match the exaggerated hype ? director george lucas answers , "" it's only a movie . "" to me , any movie with russian-sounding accents for bad guys , jamaican accents for good guys , and middle eastern-sounding accents for seedy gamblers accents can be expected to be more tongue in cheek than profound . visually , star wars : episode i --the phantom menace ( ) is a kid show where parents can take their young ones to marvel at child-friendly cgi characters and wondrous backdrops even if the character dialogue ( mostly geopolitics ) is beyond the level of children . it is left to parents to patiently explain the conversation : droid origins , family lineage , the definitions of terms like blockade , appeasement , federation , alliance , symbiosis , satellite-controlled robots et cetera . at least this much is clear : there's plenty of eye candy , and in the last few minutes it's good guys and joe camel lookalikes versus a caped , horned red devil character and his mechanical hordes . weaknesses : weaknesses lie in the writing and in the performance . at first it seems like the film is to be an invasion story , but then phantom takes an hour-long detour to cover one chariot race before returning to the invasion theme . this dilutes the central story . additionally , smaller scenes seem written self consciously , as if they were added more to fill us in on extraneous background information for other movies rather than form an integral part of the present movie . veteran actors liam neeson and ewan mcgregor noticeably outperform the other acting leads . better ensemble chemistry between the five leads and background information that is central to a tight story line could have made have given phantom stronger performances and storytelling punch . strengths : on the bright side phantom menace as a big-budget production is far ahead of the competition in terms of making whimsical creatures , worlds and vehicles appear real . the film boasts sophisticated , top-of-the-line visuals and quality exotic costumes , a musical score entertaining enough to stand alone , and three worthwhile sequences in the second half . bottom line ? seeing the film is entertaining and informative , like a visual theme park with star wars filler information serving as dialogue between impressive money shots . we are bound to be completely inundated by star wars publicity , music and tie-ins for the next few months . "
20	1	a	" in recent years , harrison ford has been such a grave screen presence , scowling through the likes of tom clancy's jack ryan series , _the_fugitive_ , and last year's smash _air_force_one_ , that one wonders if the rogue charm that made him such a superstar had been completely drained from his system . apparently , it was just lying dormant . with ivan reitman's enjoyable romantic comedy/adventure _six_days , _seven_nights_ , the lovable scoundrel is back , giving audiences a fresh reminder of why ford is one of the most enduring and popular modern screen icons . ford plays quinn harris , a carefree and slightly slobby ( endearingly so ) pilot in the tropics whose broken-down plane crashes in a storm , stranding him and his charter , new york magazine editor robin monroe ( anne heche ) , on a deserted island . of course , the sophisticated robin and the salt-of-the-earth quinn are at odds long before the plane goes down , and all manner of hostile repartee is exchanged between the two from their first meeting . while some of the lines fall flat , the formulaic motions work because of the unexpectedly electric chemistry between ford and heche . both actors , who have largely done serious works as of late , seem liberated by the lack of dramatic weight on their shoulders , and they deliver their zingers , as weak as they sometimes are , with beguiling abandon . naturally , there's nothing like a life-threatening crisis to bring two people together , and quinn and robin's warmup to each other is sped up even further by the arrival of some bloodthirsty pirates . granted , some conflict needed to be introduced on the island , but this tacked-on development from writer michael browning is a bit too obviously thrown in for the purpose of adding gratuitous action scenes . but the point is to get the two together , and their newfound affection causes complications for both , but mostly robin , who came to the islands on a vacation with her fiance frank ( david schwimmer ) , who frantically awaits her return on the home island . reitman , and old , reliable hand at breezy comedies , keeps the pace brisk and capably handles the more action-oriented sequences . his big accomplishment , however , is bringing the old , smiling ford back . as appealing and charismatic as he always is , ford hasn't been quite this charming and affable in years ; he's obviously having a blast , and the audience cannot help but have one along with him . holding her own is heche , whose scrappy character never becomes the screaming ninny she initially promises to be ( as the plane goes down , she frantically pops stress pills ) . she can take her lumps , physical and otherwise , just as well as quinn , making her a formidable foil and ideal match . formulaic and light as a feather , _six_days , _seven_nights_ could be cited as a classic example of the summer "" popcorn "" movie season's lack of substance . it's certainly fluff , but it's unpretentious , undemanding , and--most importantly--fun fluff that goes down as easily as a frothy pina colada on a balmy tropical beach . pass the popcorn . "
21	1	a	" three things i learned from "" being john malkovich "" : when getting on the elevator for your first day of work on the /th floor of a building , always bring your crowbar ; don't stand in the way of your wife's actualization as a man ; and , whenever entering a portal into the mind of another human being , wear old clothes , because , hey , it's muddy in there . "" being john malkovich "" is the most original film to come down the pike in a very long time . wildly surrealistic , yet presented in a down-to-earth , funky style , this is the kind of movie that sticks in your head . after savoring the sheer inventiveness of the storyline , you roll around the wealth of ideas contained within it . from the ethics of relationships and politics of immortality to the very nature of identity itself , there's a lot to think about here . just don't forget to have fun . clearly , all parties involved in the making of the film certainly did , starting with writer charles kaufman . "" i wrote 'being john malkovich' without an outline , "" he explains in the press notes , "" blindly , with no sense of direction or purpose . it's important to me that i don't have a map before i start . this allows me to surprise myself , stay engaged , discover things , and , hopefully , allow the unconscious to surface . "" spike jonze ( mark wahlberg's na ? ve buddy in "" three kings "" ) takes it from there . the white-hot director of the beastie boy's "" sabotage , "" an award-winning parody of 's tv cop shows , as well as numerous other music videos and commercials , eschews typical mtv flash for his feature film debut . jonze wisely realized that a storyline this unusual is most effectively presented in a low-key style . his flat , matter-of-fact approach works perfectly . and then there's the cast . john cusack plays control freak craig schwartz , a street performer who periodically gets decked by parents objecting to his remarkably expressive , but decidedly erotic puppet shows . over the years , his marriage to obsessive pet store employee lotte ( cameron diaz ) has devolved . once passionate lovers , the two are now little more than courteous roommates . financially strapped , craig takes a job as an entry-level file clerk at lestercorp , located on the /th floor of a manhattan building . navigating around dr . lester ( orson bean ) , his year-old boss and floris ( mary kay place ) , lester's dotty secretary , craig tries to settle into his new position , but two things keep him distracted . first , there's the beautiful and imperious maxine ( catherine keener ) , who delights in tormenting craig over his obvious lust for her . and then there's the hole behind the file cabinet , which turns out to be a portal into the mind of actor john malkovich . craig learns that anyone who enters the portal gets whooshed into the subconscious of malkovich , where they can experience life from his point of view ( with enough concentration , you can even influence his actions ) . after minutes , the visitor gets ejected and unceremoniously dumped in a ditch on the side of the new jersey turnpike . then things get a little weird . by the way , if you're concerned that i gave away too much of the plot , rest assured - - i barely scratched the surface . one of the most satisfying aspects of the fable is that kaufman is not content to simply milk laughs from his bizarre set-up . instead , he crawls into the dark premise as completely as craig crawls into malkovich , rummaging around and toying with the various philosophical implications of compromising another person's identity . he also examines the consequences of the malko-visits to craig , lotte , maxine and , of course , john malkovich himself . the performances are superb . malkovich ( best known to mainstream audiences for his work in "" dangerous liaisons , "" "" in the line of fire , "" and as head psychopath in the guilty-pleasure "" con air "" ) tweaks his own image in a dandy self-deprecating turn . far from his effete , vaguely reptilian persona , this malkovich is just another schlub , drinking with his pals and trying to get laid ( incidentally , charlie sheen also plays himself in a hilarious parody of his well-earned bad boy reputation ) . as always , john cusack nails his part , handily pulling viewers along even as craig's actions become unconscionable . the big surprises come from catherine keener and cameron diaz , both playing against type . kenner , usually cast in icy subordinate roles , is terrific as a highly intelligent , extremely manipulative femme fatale . cameron diaz , barely recognizable under a mess of brown , curly hair , sheds her perpetually sunny smile and draws big laughs as a woman thrown into extreme sexual confusion after taking a ride in malkovich . "" being john malkovich "" stumbles towards the end , as jonze and kaufman try too hard to resolve the various subplots . additional characters and increasingly complex explanations lead to a cluttered finale . regardless , this contemporary "" alice in wonderland "" is a real treat . i enjoyed watching "" being john malkovich , "" but only later , after reflecting on the film , did its resonance fully hit me . at one point , craig says , "" do you know what a metaphysical can of worms this portal is ? "" truer words were never spoken . "
22	0	a	" based on the novel set in by joseph conrad , victory spins a tale of a pair of lovers , heyst ( william dafoe ) and alma ( irene jacob ) , who seek refuge on heyst's isolated island . however , their idyllic world begins to crumble upon the arrival of mr jones ( sam neil ) , martin ricardo ( rufus sewell ) and their servant , pedro ( graziano marcelli ) , who have come to steal heyst's rumoured plunder . while the novel is largely complex in characterization , the film sadly transposes conrad's characters into lacklustre leads , the most disappointing being heyst himself . conrad's heyst adheres religiously to his late father's ways of detachment and isolation . his ascetic lifestyle is thrown into question when he meets alma , a helpless orchestra girl who charms him with her voice . the struggle to embrace the arrival of alma into his solitude , however , is lost in mark peploe's ( director and writer ) diluted version of heyst . without properly establishing the crucial details of heyst's character , all that is left of conrad's main character is a very shallow treatment of his internal conflict between detachment and human involvement . on the one hand , actualizing the subtext is a mammoth task ( though not impossible ) , but on the other hand , dafoe's flat acting cannot be excused as an attempt at stoicism . in the end , we are supposed to witness heyst renounce his philosophy and finally come to an understanding of what it is to love another . the final transformation , while perceptible , lacks the cathartic revelation which is undeniable in conrad's novel . its absence in the film is unforgivable . the film seems more concerned about moving the plot along when so much has yet to be said about the relationship between the two complete strangers . alma is supposed to have overcome great emotional barriers in the relationship , namely heyst's underlying philosophy of detachment , which heyst himself grapples with . the struggle against heyst's ignorance of true human involvement accounts for much of the greatness of alma's love for him . jacob , fair-skinned , gentle and yet passionate , handles the role with precision , detailing nuances where possible . unfortunately , she is let down by a superficial script . the couple's relationship develops too hastily , leaving all subtlety effaced and replaced with a blatant show-and-tell approach . all we know of the characters are mostly explained by their lines alone . this is unsatisfactory when so much of the turmoil experienced by the two stem from their buried thoughts and emotions . the sketchy handling of their relationship stands out as sorely as dafoe's american accent ( an inappropriate one since heyst spent most of his life in london ) . the other characters such as schomberg ( jean yanne ) , the owner of a hotel , and mr jones ( sam neill ) , also fall short of conrad's meticulous characterization . while schomberg should have been more menacing and vindictive , mr jones should have been portrayed as something more of an enigma . sam neil's caricature of a slightly stout , effeminate and soft-spoken gentleman-at-large nullifies the effect intended by conrad who describes mr jones as "" an insolent spectre on leave from hades , endowed with skin and bones and a subtle power of terror "" . poor characterization aside , kudos goes to rufus sewell for his excellent portrayal of ricardo , secretary to mr jones , a reckless ruffian capable of murder . sewell , with his cockney accent and large expressive green eyes , becomes the true terror of the unholy trinity , masterminding deceitful plans behind jones' back . at the same time , we are entertained by the foolhardiness of his plans . despite the authentic setting and marvellous cinematography by bruno de keyzer , very few images are left behind for us to savour after the film has ended . sourabaya and its surrounding islands and volcanoes may have their charm , but mean nothing once the film fails to capture the essence of an epic , which is what victory deserves to be . the delicately inter-woven complexities in the love story are lost to an inadequate production . at the end of the film , we are told that perhaps alma's victory was in teaching heyst how to love . a hollow victory indeed . the flying inkpot's rating system : * wait for the video . * * a little creaky , but still better than staying at home with gotcha ! * * * pretty good , bring a friend . * * * * amazing , potent stuff . * * * * * perfection . see it twice . "
23	0	a	" "" virus "" is the type of cliched , vacuous film that has been recylcled so many times before that you wonder why anyone would even bother putting work into making it . strangely enough , on the same mid-january weekend last year , another film was released like this , "" deep rising , "" about an ugly monster on a cruise liner . prior movies with the almost exact same storyline include 's "" leviathan , "" 's "" deep star six , "" and all four "" alien "" pictures . "" virus , "" in comparison , is a servicable thriller , well-made and produced , but since it doesn't include one moment of even remote originality or intelligence , it sinks under the weight of the water that the film was shot on . based on a series of comic books , "" virus "" concerns the crew of an ocean salvage tugboat , which becomes extremely damaged during a violent typhoon . after discovering that the boat is slowly sinking , ( un ) lucky for them , a huge ocean vessel that appears to be dead in the water turns up within the confines of their radar screen . once the team reaches the russian ship , they go on board to find that the place is seemingly deserted . after turning the power back on , however , there gradually are signs that something else is on the ship , and the electrical equipment is oddly working by itself . one survivor finally does turn up , nadia ( joanna pacula ) , who informs the suicidal and stern captain ( donald sutherland ) and one of the crew , kit foster ( jamie lee curtis ) , that a mysterious alien life form hit the santi mir space station which then was transported down to the ship , taking over the minds of all of the electrical machines and thinking that humans are viruses that should be completely wiped out . if "" virus "" sounds like all of the previously mentioned movies , you're correct . although the technical artistry is fairly impressive to bring the mechanical creature to life , the film itself doesn't appear to have a brain in its head . the film sticks so close to the worn-out conventions of the "" creature "" genre that it is amazing anyone would spend the money and time filming it when they could be making an original film . the actors are all very good and have all proven their acting abilities in the past , but they are sorely wasted here and do not really even have characters to play . in her second return to horror in the last year , jamie lee curtis once again proves to be a strong and resourceful heroine , but that is about it . although 's "" halloween : h "" was also a disappointment , at least she was given a few scenes to develop a character , unlike here . donald sutherland has fallen on hard times recently by starring in thoroughly disposable films , such as 's "" the puppet masters , "" although i just watched him in the superb sci-fi classic "" invasion of the body snatchers , "" where he was fabulous . the last of the three top-billers is william baldwin , but it is fairly hard to say if he is good or not in the picture , since he has nothing to do . basically , "" virus "" is another one of those films where a group of people walk around and investigate a space ship/ocean liner/haunted house until the deadly and equally grotesque and slimy creature pops up and kills them one-by-one . it is not the worst of its type , but it is far from one of the best , and when exactly are studios going to give up recycling such shameless and overdone plot gimmicks such as this ? as long as some of them keep making money , i suspect the answer is never . "
24	1	a	" let me open this one with a confession : i love cop movies . i adore them with such an unwavering , near foolish passion that i was actually one of the first in line to see 's one tough cop starring the smirkiest of the baldwin brothers , steven . was it any good ? well , just about as good as baldwin's steven seagal impression ( for those i've confused the answer is a resounding no ! ) . now let me clarify , i don't love just any cop movie ; i'm not too keen on the smug buddy cop flicks that were so in vogue in the 's and now slowly ( gulp ) returning thanks to jackie chan and chris tucker . i'm partial to those gritty , earthy cop dramas like serpico , donnie brasco , and the french connection . problem is these films come along just about as often as george w . bush makes a cogent point so whenever a "" true "" cop movie does hit multiplexes , i come running towards it like an eager puppy ? ? ? and inevitably i leave , head bowed , tripping over my squiggly tail . so what is it about cop movies that transform me into a moron willing to shell out $ . for a movie called one tough cop ( which actually sounds a lot like a wiseguy spin-off , no ? ) ? truth is i'm a sucker for those barren streets , that gritty , graffiti strewn modernist jungle where dangerous criminals lurk and cops , like modern day knights , must shield us from their iniquitous clutches . yes it's all very corny and awfully boys clubish , which , i'm guessing , is precisely where these feelings come from . as little tots us boys are brought up to create our own wars with gi joe's , enact cops and robbers or cowboy and indian fantasies , etc . the best gritty cop films tap into those gleeful adolescent fantasies , and heighten them , turning it all into an existential nightmare of thin moral lines and psychological chaos . as an adult my tastes haven't changed all that drastically ; sure i can get a cerebral high from the emotional complexities of a krzysztof kieslowski film , but i still delight at the promise a "" guy "" film could potentially bring . now what if it's the cops who're the corrupt ones ? ooh that one really gets me going , these protectors using all that at their service , taking advantage of others for their own gain . throw a courtroom drama ( yech ! ) into the pot and you have the tremendously absorbing sidney lumet film prince of the city . how absorbing is prince of the city , you ask ? so damn absorbing that when the film shifts from gritty undercover cop drama to courtroom drama ( a sub-genre i loath the way kristy swanson must loath sarah michelle gellar ) i remained completely and utterly involved . the film stars treat williams , who gives the kind of performance that should have skyrocketed his career up to the level that brad pitt currently resides at . since i was hatched a mere two years prior to the release of prince of the city , i cannot provide an answer as to why it didn't . ( though judging from his recent roles in tripe like deep rising and dead heat i would guess that it probably has something to do with quite a few bad career moves ) . like mickey rourke and eric roberts ( both of whom are currently doing time in direct to video purgatory ) williams is a talented leading man who didn't make it to where he should have . ( if there was any justice in this dog gone world keanu reeves would be the one banished to direct to video hell ) . here , the actor is given a role not all that dissimilar from al pacino's in serpico ( also directed by lumet ) . williams plays danny ciello , a member of an elite squad of police officers who take down drug dealers on the gritty pre-juliani streets of new york . they work without uniforms or hours much like paid vigilantes . and that analogy is more than apt seeing as how the bunch are kinda sorta forced into using corrupt means to get the job done . the squad relies entirely on informants ( low level junkies ) to gain access to the big wigs , and in order to obtain the info they seek , they sometimes have to provide the junkies with the junk of their choice . danny has done this , and though he's a fairly honorable guy , who took the job in order to do good , his intentions have gotten a bit skewed along the way . he seeks redemption and concludes that the best way to go about getting it is by talking to internal affairs who then convince him to go undercover as a "" double agent "" . he does so with one condition : he will not rat on his partners . right away we know that that is exactly what he'll have to do . and watching the movie build to that is thrilling in the way that any great character driven story can be . undercover cop films are almost innately exciting , even the kind that pull out all the cliches ( like in too deep ) . how can one not be moved by the issues of betrayal , ambiguity , and the danger in putting oneself in such a risky position ? prince of the city takes all this and charges it with a perceptive , hard boiled script and taut unintrusive direction by old pro sidney lumet , as well as a handful of intense performances , most notably by treat . lumet's greatest contribution to the movie is how he lays back , and lets the camera soak up the action . his scenes transition rapidly from one to the next building layers of tension , and he rarely holds for reaction shots , instead he clicks away at precisely the moment a character stops yakking . lumet's worst tendency is one that many film makers ( especially oliver stone ) tend to overuse : he relies a little too heavily on actors shouting their lines at each other presumably in order to ratchet up the tension . this isn't as much a problem here as it was in night falls on manhattan , lumet's most recent cop \ lawyer endeavor , a movie that nearly gave me an ulcer from just watching . though of late lumet has made several really awful career choices ( maybe he and treat should get together for a drink or something ) , the most recent a completely unnecessary remake of gloria , here he was on , sustaining tension in a film that runs for minutes with not one dull spot . some of the formula pictures i like the best are the most simplistic . hollywood often forgets how easy it is to make these kinds of pictures even tolerable . of course cop movies aren't popular anymore ( yes buddy cop flicks are popular but those are more like extended sitcoms with gunfire amid the punch lines ) , but just look at the average hollywood action movies , flicks so bloated and full of unnecessary fat like the boring love interest that serves no purpose other than to stall the action and demonstrate that our hero isn't gay , the lame comic relief character who's never funny , and on and on . for all its moral ambiguities prince of the city is a back to the basics cop \ courtroom drama that leaves out all the crap and really thrills . it focuses completely on its story , and its characters all of whom are completely believable from the cops to the lawyers to the junkies . there's a great scene early on where an irate williams shouts at an ia officer and looks as if he's about to go into one of those corny braveheart inspirational speeches , but instead he breaks down in front of the cop and begins sobbing . this is a scene that would never make it into a michael bay film ( even though bruce willis sacrifices his life at the end of armageddon , not one damn tear ) it would be cut out because the director would say oh that makes him too human , excuse me , weak . in the very next scene danny speaks in a hushed raspiness , straining to get the words out . he's lost his voice . does that little itty bitty detail matter ? maybe not to most , but it sure made my night . and in a sprawling epic of corruption , greed , betrayal and violence it's nice to see that someone is paying attention to the little things . "
25	0	a	" "" i would appreciate it if you didn't do that again . "" starring jet li , bridget fonda , tch ? ky karyo , burt kwouk . directed by chris nahon . rated r . it's no secret that martial arts film often use their plot simply to get from one action sequence to another . when the fight scenes are enough to justify paying admission , there is no problem with this , as in most jackie chan projects and a lot of the hong kong actioners . when they aren't , well , we're in bad shape . kiss of the dragon , jet li's second consecutive american misfire , plays like one big miscalculation , and fails even as the most rudimentary entertainment . now before i start getting e-mails angrily touting the genius of jet li , let me explain myself . li is as spectacular as ever here , and i don't think anyone would ever dare call his martial-arts-star skills into question . the problem isn't with him , it's with the movie's tone . the much touted fight-scenes here are filmed with such unflinching , unrelenting brutality that they are unpleasant to watch . they're joyless , perfuctory ; li's rogue chinese detective is more of a killing machine than a hero , a terminator with a black belt instead of a metal skeleton . but even the terminator in judgement day had a sympathetic side . the plot isn't relevant , but if you're curious , it's some nonsense about a chinese law enforcement officer ( li ) sent to paris to investigate a possible drug ring and encounter a corrupt chief of police ( tcheky karyo ) , who kills people and does sinister things with no motivation whatsoever . oh yeah , and li's character is also an acupuncture expert who is able to ease pain and/or kill at the touch of a needle . "" kiss of the dragon "" is the name of an acupuncture maneuver , in which you stick a needle in a precise location on the back of the victim's neck , somehow redirecting all of the body's bloodflow to the brain and killing the poor sap more or less immediately . there's a vague attempt to humanize li by having him fall in love with a downtrodden prostitute , whose daughter is being held hostage , for some reason , by the villain . this is one of the worst love stories i have ever seen on screen , even worse than the one in pearl harbor . there's no conviction whatsoever as the movie barely pays lip service to it ; it's only here because someone apparently thought there should be some kind of boy-meets-girl subplot . kiss of the dragon was written by luc besson , whose screenplay the messenger : the story of joan of arc , for all of that film's flaws , was at least thoughtful . i don't know why the guy got himself involved in this train wreck , but perhaps he wanted to so something more mainstream after the neverending weirdness of the fifth element and the aforementioned stylized biopic . i suppose you could call this mainstream , but i'll choose the bizarre any time of the day . if action scenes in a movie are going to be brutal instead of dazzling , you need a story to justify watching them . the filmmakers behind kiss of the dragon should have rethought their strategy . no one will walk out of this misbegotten project smiling , but i hear rush hour is coming in just a few weeks . "
